article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
FB-0619,competitor,VisionForge 글로벌 경쟁사 신제품 공개,2026-01-30,"VisionForge 글로벌 경쟁사 신제품 공개. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, 클라우드, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 글로벌입니다.","데이터, 클라우드, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0619,Fallback Policy Brief,VisionForge,데이터|클라우드|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0620,competitor,QualiBot 부산 경쟁사 해외시장 진출,2025-05-21,"QualiBot 부산 경쟁사 해외시장 진출. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 부산입니다.","제조 AX, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0620,Fallback Startup News,QualiBot,제조 AX|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0621,funding,국내 초기창업기업 사업화 자금 모집,2026-07-26,"국내 초기창업기업 사업화 자금 모집. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 스마트팩토리, AI, 생성형 AI, 자동화이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 국내입니다.","스마트팩토리, AI, 생성형 AI, 자동화 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0621,Fallback Startup News,,스마트팩토리|AI|생성형 AI|자동화,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0622,competitor,InspectAI 글로벌 경쟁사 신제품 공개,2025-01-11,"InspectAI 글로벌 경쟁사 신제품 공개. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 글로벌입니다.","생성형 AI, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0622,Fallback Policy Brief,InspectAI,생성형 AI|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0623,market,충청 산업용 AI 비전 시장 확대,2026-03-26,"충청 산업용 AI 비전 시장 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 생성형 AI, 제조 AX이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 충청입니다.","클라우드, 생성형 AI, 제조 AX 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0623,Fallback Startup News,,클라우드|생성형 AI|제조 AX,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0624,policy,부산 AI 바우처 사업 개편,2026-01-20,"부산 AI 바우처 사업 개편. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 스마트팩토리, 데이터, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 부산입니다.","제조 AX, 스마트팩토리, 데이터, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0624,Fallback Policy Brief,,제조 AX|스마트팩토리|데이터|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0625,policy,부산 AI 바우처 사업 개편,2025-08-18,"부산 AI 바우처 사업 개편. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, AI, 보안, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 부산입니다.","생성형 AI, AI, 보안, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0625,Fallback Startup News,,생성형 AI|AI|보안|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0626,market,부산 중소 제조기업 AI 전환 수요 증가,2025-10-29,"부산 중소 제조기업 AI 전환 수요 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 부산입니다.","자동화, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0626,Fallback Policy Brief,,자동화|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0627,competitor,VisionForge 서울 경쟁사 신제품 공개,2025-01-21,"VisionForge 서울 경쟁사 신제품 공개. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 서울입니다.","생성형 AI, AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0627,Fallback Market Digest,VisionForge,생성형 AI|AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0628,technology,부산 멀티모달 AI 품질검사 기술 발전,2025-05-07,"부산 멀티모달 AI 품질검사 기술 발전. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 품질검사, 자동화, 데이터, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 부산입니다.","품질검사, 자동화, 데이터, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0628,Fallback Market Digest,,품질검사|자동화|데이터|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0629,funding,서울 지역특화 창업지원 프로그램 모집,2025-09-28,"서울 지역특화 창업지원 프로그램 모집. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 디지털 전환, 보안, AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 서울입니다.","자동화, 디지털 전환, 보안, AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0629,Fallback Policy Brief,,자동화|디지털 전환|보안|AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0630,competitor,FactoryMind 충청 경쟁사 품질검사 솔루션 업데이트,2025-08-02,"FactoryMind 충청 경쟁사 품질검사 솔루션 업데이트. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, 보안, 디지털 전환, 생성형 AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 충청입니다.","데이터, 보안, 디지털 전환, 생성형 AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0630,Fallback Policy Brief,FactoryMind,데이터|보안|디지털 전환|생성형 AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0631,market,국내 스마트팩토리 투자 증가,2026-09-09,"국내 스마트팩토리 투자 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 국내입니다.","클라우드, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0631,Fallback Startup News,,클라우드|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0632,competitor,QualiBot 경기 경쟁사 품질검사 솔루션 업데이트,2026-02-02,"QualiBot 경기 경쟁사 품질검사 솔루션 업데이트. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 디지털 전환, 데이터, 생성형 AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 경기입니다.","클라우드, 디지털 전환, 데이터, 생성형 AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0632,Fallback Market Digest,QualiBot,클라우드|디지털 전환|데이터|생성형 AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0633,funding,국내 지역특화 창업지원 프로그램 모집,2026-07-19,"국내 지역특화 창업지원 프로그램 모집. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 스마트팩토리, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 국내입니다.","클라우드, 스마트팩토리, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0633,Fallback Startup News,,클라우드|스마트팩토리|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0634,competitor,VisionForge 대구 경쟁사 제조 AI 파트너십 체결,2025-07-20,"VisionForge 대구 경쟁사 제조 AI 파트너십 체결. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 대구입니다.","자동화, AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0634,Fallback Market Digest,VisionForge,자동화|AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0635,policy,글로벌 중소기업 디지털 전환 지원사업,2025-04-11,"글로벌 중소기업 디지털 전환 지원사업. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 글로벌입니다.","데이터, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0635,Fallback Market Digest,,데이터|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0636,technology,경기 산업용 RAG 활용 사례 증가,2025-01-18,"경기 산업용 RAG 활용 사례 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 디지털 전환, 스마트팩토리, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 경기입니다.","디지털 전환, 스마트팩토리, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0636,Fallback Market Digest,,디지털 전환|스마트팩토리|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0637,market,충청 중소 제조기업 AI 전환 수요 증가,2025-11-26,"충청 중소 제조기업 AI 전환 수요 증가. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, 스마트팩토리, 디지털 전환, 생성형 AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 충청입니다.","클라우드, 스마트팩토리, 디지털 전환, 생성형 AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0637,Fallback Market Digest,,클라우드|스마트팩토리|디지털 전환|생성형 AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0638,funding,부산 제조혁신 R&D 공고,2025-11-05,"부산 제조혁신 R&D 공고. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 디지털 전환이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 부산입니다.","제조 AX, 디지털 전환 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0638,Fallback Tech Review,,제조 AX|디지털 전환,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0639,competitor,QualiBot 경기 경쟁사 신제품 공개,2026-08-21,"QualiBot 경기 경쟁사 신제품 공개. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, AI, 데이터, 클라우드이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 경기입니다.","제조 AX, AI, 데이터, 클라우드 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0639,Fallback Tech Review,QualiBot,제조 AX|AI|데이터|클라우드,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0640,policy,국내 중소기업 디지털 전환 지원사업,2025-02-01,"국내 중소기업 디지털 전환 지원사업. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 국내입니다.","보안, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0640,Fallback Market Digest,,보안|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0641,technology,글로벌 멀티모달 AI 품질검사 기술 발전,2026-02-23,"글로벌 멀티모달 AI 품질검사 기술 발전. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 보안, 디지털 전환, 스마트팩토리, 자동화이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 글로벌입니다.","보안, 디지털 전환, 스마트팩토리, 자동화 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0641,Fallback Tech Review,,보안|디지털 전환|스마트팩토리|자동화,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0642,funding,충청 지역특화 창업지원 프로그램 모집,2025-06-21,"충청 지역특화 창업지원 프로그램 모집. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 데이터, 품질검사, 클라우드이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 충청입니다.","자동화, 데이터, 품질검사, 클라우드 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0642,Fallback Policy Brief,,자동화|데이터|품질검사|클라우드,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0643,funding,대구 AI 스타트업 기술사업화 지원,2026-03-24,"대구 AI 스타트업 기술사업화 지원. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 대구입니다.","제조 AX, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0643,Fallback Startup News,,제조 AX|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0644,market,대구 제조 데이터 플랫폼 도입 확산,2025-08-02,"대구 제조 데이터 플랫폼 도입 확산. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 AI, 생성형 AI, 클라우드, 자동화이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 대구입니다.","AI, 생성형 AI, 클라우드, 자동화 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0644,Fallback Tech Review,,AI|생성형 AI|클라우드|자동화,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0645,market,충청 산업용 AI 비전 시장 확대,2026-04-04,"충청 산업용 AI 비전 시장 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 스마트팩토리, 자동화, AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 충청입니다.","스마트팩토리, 자동화, AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0645,Fallback Tech Review,,스마트팩토리|자동화|AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0646,funding,부산 AI 스타트업 기술사업화 지원,2026-04-14,"부산 AI 스타트업 기술사업화 지원. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 품질검사, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 부산입니다.","자동화, 품질검사, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0646,Fallback Policy Brief,,자동화|품질검사|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0647,technology,부산 Agent 기반 제조업 자동화 확산,2025-10-22,"부산 Agent 기반 제조업 자동화 확산. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, AI, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 부산입니다.","생성형 AI, AI, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0647,Fallback Market Digest,,생성형 AI|AI|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0648,funding,충청 AI 스타트업 기술사업화 지원,2025-08-14,"충청 AI 스타트업 기술사업화 지원. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 충청입니다.","제조 AX, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0648,Fallback Policy Brief,,제조 AX|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0649,competitor,QualiBot 글로벌 경쟁사 품질검사 솔루션 업데이트,2025-03-01,"QualiBot 글로벌 경쟁사 품질검사 솔루션 업데이트. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 스마트팩토리, 클라우드이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 글로벌입니다.","스마트팩토리, 클라우드 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0649,Fallback Market Digest,QualiBot,스마트팩토리|클라우드,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0650,funding,충청 지역특화 창업지원 프로그램 모집,2025-09-17,"충청 지역특화 창업지원 프로그램 모집. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 제조 AX, 디지털 전환, 스마트팩토리, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 충청입니다.","제조 AX, 디지털 전환, 스마트팩토리, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0650,Fallback Tech Review,,제조 AX|디지털 전환|스마트팩토리|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0651,funding,국내 지역특화 창업지원 프로그램 모집,2025-06-30,"국내 지역특화 창업지원 프로그램 모집. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, 품질검사이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 국내입니다.","데이터, 품질검사 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0651,Fallback Tech Review,,데이터|품질검사,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0652,funding,대구 제조혁신 R&D 공고,2026-05-27,"대구 제조혁신 R&D 공고. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 funding이고 지역 범위는 대구입니다.","자동화, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0652,Fallback Market Digest,,자동화|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0653,policy,글로벌 제조 AX 지원정책 발표,2026-06-20,"글로벌 제조 AX 지원정책 발표. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 글로벌입니다.","자동화, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0653,Fallback Startup News,,자동화|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0654,competitor,FactoryMind 부산 경쟁사 제조 AI 파트너십 체결,2025-05-29,"FactoryMind 부산 경쟁사 제조 AI 파트너십 체결. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 데이터, 클라우드, 제조 AX, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 부산입니다.","데이터, 클라우드, 제조 AX, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0654,Fallback Market Digest,FactoryMind,데이터|클라우드|제조 AX|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0655,competitor,VisionForge 부산 경쟁사 신제품 공개,2025-06-10,"VisionForge 부산 경쟁사 신제품 공개. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 클라우드, AI, 자동화, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 부산입니다.","클라우드, AI, 자동화, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0655,Fallback Startup News,VisionForge,클라우드|AI|자동화|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0656,market,국내 산업용 AI 비전 시장 확대,2026-03-26,"국내 산업용 AI 비전 시장 확대. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 스마트팩토리, 보안, 데이터이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 국내입니다.","스마트팩토리, 보안, 데이터 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0656,Fallback Policy Brief,,스마트팩토리|보안|데이터,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0657,policy,서울 산업 데이터 활용 가이드라인 발표,2025-09-28,"서울 산업 데이터 활용 가이드라인 발표. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, 클라우드이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 서울입니다.","생성형 AI, 클라우드 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0657,Fallback Tech Review,,생성형 AI|클라우드,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0658,technology,국내 멀티모달 AI 품질검사 기술 발전,2025-11-01,"국내 멀티모달 AI 품질검사 기술 발전. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 자동화, 보안이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 technology이고 지역 범위는 국내입니다.","자동화, 보안 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0658,Fallback Tech Review,,자동화|보안,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0659,competitor,InspectAI 글로벌 경쟁사 품질검사 솔루션 업데이트,2025-12-01,"InspectAI 글로벌 경쟁사 품질검사 솔루션 업데이트. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 품질검사, AI이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 competitor이고 지역 범위는 글로벌입니다.","품질검사, AI 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0659,Fallback Tech Review,InspectAI,품질검사|AI,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0660,market,국내 제조 데이터 플랫폼 도입 확산,2026-01-08,"국내 제조 데이터 플랫폼 도입 확산. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, 데이터, AI, 스마트팩토리이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 market이고 지역 범위는 국내입니다.","생성형 AI, 데이터, AI, 스마트팩토리 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0660,Fallback Market Digest,,생성형 AI|데이터|AI|스마트팩토리,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
FB-0661,policy,국내 제조 AX 지원정책 발표,2026-02-12,"국내 제조 AX 지원정책 발표. 이 문서는 실시간 웹 수집 실패 시 사용하는 교육용 합성 데이터입니다. 주요 키워드는 생성형 AI, 자동화, 클라우드이며, 시장 변화·기업 대응·지원정책·기술 적용 가능성을 검토할 수 있도록 구성했습니다. 분류는 policy이고 지역 범위는 국내입니다.","생성형 AI, 자동화, 클라우드 관련 동향을 다루는 수업용 fallback 기사 요약입니다.",https://example.com/fallback/0661,Fallback Market Digest,,생성형 AI|자동화|클라우드,2026-09-18T09:00:00+09:00,false,false,synthetic_fallback
