article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin,collect_method,date_valid
LV-1316,competitor,"마키나락스, 삼성디스플레이와 AI 제어 협력…PLC 메모리 절감",2026-08-26,"마키나락스, 삼성디스플레이와 AI 제어 협력…PLC 메모리 절감 (검색어: 마키나락스)","마키나락스, 삼성디스플레이와 AI 제어 협력…PLC 메모리 절감 (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9nYnRESzhpd3pZSGVjNDZ5T1RmSWhNSXlhQ2dDUWVlVUNTNkRnc1o0eVlNMXJIemE0RU1la1hFUDFvMmV6TW1fSjkwcmRtWktmcm5NWg?oc=5,이투데이,마키나락스,AI,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1317,competitor,"윤성호 마키나락스 대표 ""기업 AI 경쟁력, 벤치마크 아닌 현장에서 나온다""",2026-09-03,"윤성호 마키나락스 대표 ""기업 AI 경쟁력, 벤치마크 아닌 현장에서 나온다"" (검색어: 마키나락스)","윤성호 마키나락스 대표 ""기업 AI 경쟁력, 벤치마크 아닌 현장에서 나온다"" (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMiVkFVX3lxTFByVVN4clBBZFhpcWNsVnRoQjVaTGxpSE9GUk5od3pSWFJsa0pEZVRPaXpRVi1ma3BTRWtPSWhkTTQwWlRoNHlGRjY3QnJOelFsbzVsVkxB?oc=5,지디넷코리아,마키나락스,AI,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1318,competitor,마키나락스 코스닥 상장…모태펀드 딥테크 투자 성과로,2026-07-02,마키나락스 코스닥 상장…모태펀드 딥테크 투자 성과로 (검색어: 마키나락스),마키나락스 코스닥 상장…모태펀드 딥테크 투자 성과로 (검색어: 마키나락스),https://news.google.com/rss/articles/CBMic0FVX3lxTE5iNG5RaXZhUy1rV2FTbGJTUWZjTjc4Vmo4b3lzQUJXNFE3Q0hCRjlmTThKTDE3MWlGZjN5NmtyQUc5TDRJaTAzWnpZZW9RWTFEcS1RQUU0UnZPRmhnVjlPNlA3Z3k0NURHUVZPaFdzcjM1VkE?oc=5,마켓인,마키나락스,,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1319,competitor,"마키나락스, 한화시스템과 제조 AX 사업 확장 협력",2026-07-28,"마키나락스, 한화시스템과 제조 AX 사업 확장 협력 (검색어: 마키나락스)","마키나락스, 한화시스템과 제조 AX 사업 확장 협력 (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMiTkFVX3lxTFBaZm5pZTFoczNsNUtFRURkUUlWeE9iVWxyQlNuckYxY1dvX0gxTXlzcXBLa3pBa0xXWVRPM3dqekVyVE95ZEdKaGpUeUNzUQ?oc=5,전자신문,마키나락스,제조 AX,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1320,competitor,"도면 분석부터 예지보전까지…마키나락스, 제조·방산 AI 확산 수혜 예고",2026-07-09,"도면 분석부터 예지보전까지…마키나락스, 제조·방산 AI 확산 수혜 예고 (검색어: 마키나락스)","도면 분석부터 예지보전까지…마키나락스, 제조·방산 AI 확산 수혜 예고 (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMic0FVX3lxTE1KOWVyVTMtVXh1NldEODNUSmZxY1BqM1VkenVDVVNSbjhzeVo4Q2dHb3NyQk9ZM0ZsaGVjbHlTOWppUFdMcExCdUU2MVZOUkhzb19GR0xvaXVhWEhkSVptVFB4ajNsaVVWSTZJbTFlSVRJNjTSAXdBVV95cUxOMEV0OVZZMEpBSjg3RVZRakRxSDVrYzdVN2k1X3pOdnV6ZGp4SzVmWWVYLU52OS1DczVfMnRLNy1aUllyNmY3TFdlSGozRlJyWUwwelozYmtxQi10T3R3N29Ma3h6N010X192MEVaYnIzVm1tSk9FUQ?oc=5,pinpointnews.co.kr,마키나락스,AI,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1321,competitor,"마키나락스, 영남권 산업 AI 거점 마련… 'AI스튜디오@창원' 개소 - 머니투데이",2026-08-31,"마키나락스, 영남권 산업 AI 거점 마련… 'AI스튜디오@창원' 개소 - 머니투데이 (검색어: 마키나락스)","마키나락스, 영남권 산업 AI 거점 마련… 'AI스튜디오@창원' 개소 - 머니투데이 (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9CdjRnMEVLYWE0czJpRWFEZ01uamhTYkp6VmY2YmJTZ3pTcmIwa1hnYUdrRE1sYUJ2THhxSFkxQVRWQkhkc1lCc0N2QldnMWVXSmtRQ3JGSDJQMThFamxlSmdfTVZLd1lX0gFuQVVfeXFMTXdVclNROTh3Mnl3UmVFQVBLaEE0TUliUGVpbk5wRzdwMXRSY29fZm1WdGlzbUFsQlIzVDdjeWpUdGZmQ3JYdzY4UnlOTFh2RW1LdC1UV2VJY1Q0eHozTjVlV1pNcEZhS3BRbmdtYWc?oc=5,mt.co.kr,마키나락스,AI,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1322,competitor,[하우머니] AI 투자 붐 속 마키나락스의 승부수,2026-06-25,[하우머니] AI 투자 붐 속 마키나락스의 승부수 (검색어: 마키나락스),[하우머니] AI 투자 붐 속 마키나락스의 승부수 (검색어: 마키나락스),https://news.google.com/rss/articles/CBMiU0FVX3lxTE5RTVJDNXJSUnd6VUtuU2tha0xjWS1xd2NQUFloSlUzNTh1QW9zQXNOXzRXdGRwQ3lWZEg3dTdoamRMdnQ5Y0p6SFBBcXUwaW5DaUIw0gFYQVVfeXFMTmx2ZmZKQk1yVnBDMVUzeFdjVUFORUk1YVhkY0lmTEhzM2h5bFFwSENwN2ptRDFlb1BocS0xbXFWLWRpN29xR3VVb1FpUExmZ3VWRWV6blhhcg?oc=5,SBS Biz,마키나락스,AI,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1323,competitor,"스피어AX, AI 기술 확장성·글로벌 진출 속도…마키나락스와 전략적 업무협약 체결",2026-08-14,"스피어AX, AI 기술 확장성·글로벌 진출 속도…마키나락스와 전략적 업무협약 체결 (검색어: 마키나락스)","스피어AX, AI 기술 확장성·글로벌 진출 속도…마키나락스와 전략적 업무협약 체결 (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMiTkFVX3lxTE45MV9veUdxOEdRNEtvdFNqZkE1cnFHcE8zRTdtS3c1am5VYkJTMUlwdnktSlBOVmNWN3BWeDBQQVhwdnpOUkJkejZRczdDQQ?oc=5,전자신문,마키나락스,AI,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1324,competitor,"[Tech & Now] 마키나락스, 전 직군 대규모 채용…현장 중심 'FDE' 영입 방점 등",2026-07-09,"[Tech & Now] 마키나락스, 전 직군 대규모 채용…현장 중심 'FDE' 영입 방점 등 (검색어: 마키나락스)","[Tech & Now] 마키나락스, 전 직군 대규모 채용…현장 중심 'FDE' 영입 방점 등 (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9HVFF0aEl1MXdtb1ZQbTV1OHcyaVlRcWJhTjZjYjN2d3NKSjhQRUdNOXQyMWQ3cnUwdGc1RTFURDNOVGFmZkpYT1NQOFMySGV4Q3FB?oc=5,네이트,마키나락스,,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1325,competitor,"해외 수주 2배 늘어난 마키나락스, 이틀 연속 강세…6%↑",2026-06-26,"해외 수주 2배 늘어난 마키나락스, 이틀 연속 강세…6%↑ (검색어: 마키나락스)","해외 수주 2배 늘어난 마키나락스, 이틀 연속 강세…6%↑ (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMic0FVX3lxTFBTNWFDX2g0YUlYcEdEdnh1NWJlUzVaMW12VE9scDA4UXRrdVNlU0lrRWpOeHpTLXRBNlA1MjFJU2ZLQTZuWWhqa3BMNEhRTVpmZXgtM29CUnQzQ01IcXlFVEw1TnFuN2UzY2dxV2sydG5JbTQ?oc=5,마켓인,마키나락스,,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1326,competitor,마키나락스 투자분석 2026. 07. 14,2026-07-14,마키나락스 투자분석 2026. 07. 14 (검색어: 마키나락스),마키나락스 투자분석 2026. 07. 14 (검색어: 마키나락스),https://news.google.com/rss/articles/CBMic0FVX3lxTE5iaUhiM0RMMWxMUGN3UFVIN1J6em5wTGNMaEdESE1USXpwbE15TVJoS25JdEpUaWZ1QjV1b184VFRTRHpremlyaFhkRUptZW5JdEtwSjVCUE5uQ3VrNGhZc3h4U3IyaFZNZ1hKOS12NldpSTg?oc=5,주달,마키나락스,,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1327,competitor,"마키나락스, 상반기 수주 200억 초과 전망… 국방·제조 수주 랠리",2026-07-02,"마키나락스, 상반기 수주 200억 초과 전망… 국방·제조 수주 랠리 (검색어: 마키나락스)","마키나락스, 상반기 수주 200억 초과 전망… 국방·제조 수주 랠리 (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMiakFVX3lxTFBrOWZQbTFzQU1iWFRqdTBkb2I0NlROX1V1VTV4bFY4WEVYdThPNUhSazRUTXdzYXhZNG92akVrd3hBeWVaLW5CaXU1VjJ6TGJZSEZlLTY2dHk0WWZGdEw0YzB0ZzhtXy1UY0E?oc=5,더에이아이,마키나락스,,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1328,competitor,"[Tech & Now] 마키나락스, 상반기 해외 수주 30억원…전년比 2배 성장 등",2026-06-24,"[Tech & Now] 마키나락스, 상반기 해외 수주 30억원…전년比 2배 성장 등 (검색어: 마키나락스)","[Tech & Now] 마키나락스, 상반기 해외 수주 30억원…전년比 2배 성장 등 (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5zbks5S3J3bmFONlBudVBocE1tc2VJSDhhUkpiVUE0UEV6eG5RcElyX0JHdmJKUlF3aFU2Rk0xWkdqRFgzYllBdmNxSXMxaFVVZ2VOTzVlLXhiSDdOdm80ZTVlTlY0OGJ5?oc=5,ebn.co.kr,마키나락스,,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1329,competitor,"마키나락스, 한화시스템과 제조 분야 AX 가속화 전략적 업무 협약 체결 - 머니투데이",2026-07-28,"마키나락스, 한화시스템과 제조 분야 AX 가속화 전략적 업무 협약 체결 - 머니투데이 (검색어: 마키나락스)","마키나락스, 한화시스템과 제조 분야 AX 가속화 전략적 업무 협약 체결 - 머니투데이 (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1MazRrQV92Y0VtOWJTd2pkZW93YWxMNVp1eTdXR3RodXZZcVNTQVMyb0pHUE9rSElmSzBuX0tvMjhNazgzRVB4UUtNRlZzUGp2ZVlkY3JXTjJCbUVsMFBpNTM0S3p1akNQ0gFuQVVfeXFMTTFSSVkwcXROOEFlc01ydXRNdU9uZ01sNHl1VmRnWGMzU19IMEpodUtzYVpwSHpzR29LNnJmV3ZoSTAtbVEyMVUxSXlTVVlRNHdKTWF2T2V3X21waTBEbjBxajVrWENtY043czZSRmc?oc=5,mt.co.kr,마키나락스,,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1330,competitor,"삼성디스플레이-마키나락스, 베트남 공장에 'AI 제어 최적화' 협력",2026-08-26,"삼성디스플레이-마키나락스, 베트남 공장에 'AI 제어 최적화' 협력 (검색어: 마키나락스)","삼성디스플레이-마키나락스, 베트남 공장에 'AI 제어 최적화' 협력 (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBjUERkdmhjdzFYeUplYWgzXzROWFo5QmVuMnF2UVlOazVnNmFNTnBUSkpXN2V1dUxJb2R0b0NUSHZDdy1SeVEtYXFNZnM3cmllcFRjTQ?oc=5,v.daum.net,마키나락스,AI,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1331,competitor,"마키나락스, ‘로봇 1400대’ 움직이는 피지컬AI 기술력 주목…완전자율공장 정조준",2026-09-10,"마키나락스, ‘로봇 1400대’ 움직이는 피지컬AI 기술력 주목…완전자율공장 정조준 (검색어: 마키나락스)","마키나락스, ‘로봇 1400대’ 움직이는 피지컬AI 기술력 주목…완전자율공장 정조준 (검색어: 마키나락스)",https://news.google.com/rss/articles/CBMidEFVX3lxTE5kY0QzQUlRZ1RrdUxoVGV3V0lpQUJrcmRWSlY2QjIzVjQ1dXF3aDhBRzVWX0NrVERHUTByOUM5d0dkb0dWZXIzY1ROWlQxdWFERVp6eXI5TE9DcHpldzRnMkJsYTZLYmhmZjF2bzFObFZrWHh3?oc=5,financialpost.co.kr,마키나락스,AI,2026-09-19T15:45:07+09:00,false,false,live,rss,true
LV-1332,competitor,"뉴로클, 신제품 '뉴로티 엔진'으로 '이노베이터즈 어워즈' 금상 수상…AI 비전 기술력, 글로벌 혁신성 6년 연속 입증",2026-06-24,"뉴로클, 신제품 '뉴로티 엔진'으로 '이노베이터즈 어워즈' 금상 수상…AI 비전 기술력, 글로벌 혁신성 6년 연속 입증 (검색어: 뉴로클)","뉴로클, 신제품 '뉴로티 엔진'으로 '이노베이터즈 어워즈' 금상 수상…AI 비전 기술력, 글로벌 혁신성 6년 연속 입증 (검색어: 뉴로클)",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1JbmlfX3dxT19Ya3p5d1NKM0xzREMtTWYwbkNsYjdtNWViOUZVTWM5NUljaTU2QlF3bmpkQng2WG1zcXQ2X3RMazllei1iV0pMRFFLSmg5OUF4UmR6eERuZ0lXSEhydUE?oc=5,인공지능신문,뉴로클,AI,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1333,competitor,"뉴로클, 비전검사 SW '뉴로티 엔진'으로 '이노베이터즈 어워즈' 6년 연속 수상",2026-06-24,"뉴로클, 비전검사 SW '뉴로티 엔진'으로 '이노베이터즈 어워즈' 6년 연속 수상 (검색어: 뉴로클)","뉴로클, 비전검사 SW '뉴로티 엔진'으로 '이노베이터즈 어워즈' 6년 연속 수상 (검색어: 뉴로클)",https://news.google.com/rss/articles/CBMiakFVX3lxTE9mU1Y3QTRBWGFXR3lyRm9fMHFma1NfaGVkTENLeUNIUjNlUTZFOVVpSWxkT3g5ZmxaMEk4SjBXSmZFdXZFREtRNlNuNFpCT1o4c0RULTg4cXdmMWs3QXlEbk9UczlzRUxrd1E?oc=5,AI타임스,뉴로클,,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1334,competitor,"뉴로클, 이노베이터즈 어워즈서 '6년 연속' 수상 쾌거",2026-06-23,"뉴로클, 이노베이터즈 어워즈서 '6년 연속' 수상 쾌거 (검색어: 뉴로클)","뉴로클, 이노베이터즈 어워즈서 '6년 연속' 수상 쾌거 (검색어: 뉴로클)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE8zUkZRTVJJdU8ta1g4cUN2SVRmQU9oM2RKOV8ydUUtZW1ubllTTmg2cW1xN3g5SE55aDR0SUg4Sl95R0pwUHl1bnFIelRxQm5uQ0RlSWY0TU1Rc2xKc1RV?oc=5,헬로티,뉴로클,,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1335,competitor,[카드] 뉴로클 '뉴로티 엔진' 글로벌 머신비전 어워즈 금상,2026-06-29,[카드] 뉴로클 '뉴로티 엔진' 글로벌 머신비전 어워즈 금상 (검색어: 뉴로클),[카드] 뉴로클 '뉴로티 엔진' 글로벌 머신비전 어워즈 금상 (검색어: 뉴로클),https://news.google.com/rss/articles/CBMickFVX3lxTE9DbHVGWnQ1R0ZzQzB5eXRKV3liRWJ3VFY0VVBVWF9EdXR5MlJNWGlYTUJ6M0FaMjdCMHhDeHRBWENIMVdRNVVxYVNQaTl3UFhFaXdMZ1ZQTWw3MWp0NmdtelpCd1JTTjVrVHE1VlFrUWkzQQ?oc=5,프라임경제,뉴로클,,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1336,competitor,"[K-AX는 지금] 이홍석 뉴로클 대표, “AI 표준 툴킷을 제공하면 AX 효율을 높일 수 있다고 생각했죠”",2026-09-01,"[K-AX는 지금] 이홍석 뉴로클 대표, “AI 표준 툴킷을 제공하면 AX 효율을 높일 수 있다고 생각했죠” (검색어: 뉴로클)","[K-AX는 지금] 이홍석 뉴로클 대표, “AI 표준 툴킷을 제공하면 AX 효율을 높일 수 있다고 생각했죠” (검색어: 뉴로클)",https://news.google.com/rss/articles/CBMitgJBVV95cUxNVG9fcU9ZT3U0Ui03MjNEa29hc1g0Q3lEeFBQOUdHWDltTExZaEtwenFaY0ozX2J1anpxNGZyV2owTHpzelozNnRJbDdmTlhwbHF5T2hsYTc5Qmlma0VsYVpOQU1mSzdVUFY0dERLcXJTY1FsOEl3aVhnckF5WGd6blhuUWlyUWpWRFZieG5rYzJjb1JvUWhFSVdHanFhaVYwRHhRQzBxcHd6Yk9BRHZKSGVJSkNkNTZTRl9KR2czZXN5dTJWNTdudVF3bWcybGpaOTdnaWxFeWp6d04wM0xHM2VLcWpiZFZRQnlXQkpqWHFCYzExYk5KVXFaYnRrYUpESC1mM0RLNFZBQWpfMHVPMzd5X180c2tLNTRQY3F5NkpvSm9aX3hWMUlRalhLaTRkVWZpd2FB?oc=5,테크42,뉴로클,AI,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1337,competitor,"""韓 AI 기업, 상하이 무대 오른다""···KIC, WAIC서 '한국 혁신관' 첫 운영",2026-07-14,"""韓 AI 기업, 상하이 무대 오른다""···KIC, WAIC서 '한국 혁신관' 첫 운영 (검색어: 뉴로클)","""韓 AI 기업, 상하이 무대 오른다""···KIC, WAIC서 '한국 혁신관' 첫 운영 (검색어: 뉴로클)",https://news.google.com/rss/articles/CBMiakFVX3lxTFBsdHNRQlBKa1VyR1pPaGVhV2N0NkpBcU9FYllTQi1JWnhoSlRyLXY4MzVpVU9HNW1QOFlvNUJNaWJkb3hHWk5OV0IyTU5sWEhEcHp0QnJyZ3ZpSlRmbzZVcTgxck5feFR6a0E?oc=5,헬로디디,뉴로클,AI,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1338,competitor,中 국제 AI 박람회에 한국 기업 참가…협력·진출 기회 모색,2026-07-17,中 국제 AI 박람회에 한국 기업 참가…협력·진출 기회 모색 (검색어: 뉴로클),中 국제 AI 박람회에 한국 기업 참가…협력·진출 기회 모색 (검색어: 뉴로클),https://news.google.com/rss/articles/CBMic0FVX3lxTE5BajdiRjJfdFFYR2NGM01tZndMdi1feGdTM0x5VUxoZ2gzM200dG5ZMXYtbktIdm40bmJLb1BLY014ZDc4OWFDY0p5TlRmblVIc01kdW9OS1hDcXNrUi1VMG5LLS14RVlXYlhiNGRyampBUGM?oc=5,마켓인,뉴로클,AI,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1339,competitor,"벡스코, ‘부산오토매뉴팩·로봇엑스포·빅테크쇼’ 7월 1일 개막",2026-06-30,"벡스코, ‘부산오토매뉴팩·로봇엑스포·빅테크쇼’ 7월 1일 개막 (검색어: 뉴로클)","벡스코, ‘부산오토매뉴팩·로봇엑스포·빅테크쇼’ 7월 1일 개막 (검색어: 뉴로클)",https://news.google.com/rss/articles/CBMidEFVX3lxTE9hb1VwdVQ1Q3hLQ2x4cFZVMWVxWjk5SkN2aFR1ek02Q3JLRVg3QWlweUJvRkpmR2ZnTm9Ld3BielkxWC1Bd3lFYVpRX3BtMW5CVjZHbVJIelgwTy1sVmdrV25iZHpTUDBBejZTQ0IzSlJ6Wm9v?oc=5,부산일보,뉴로클,,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1340,competitor,AI 격전지 중국에 '한국혁신관' 첫 깃발,2026-07-18,AI 격전지 중국에 '한국혁신관' 첫 깃발 (검색어: 뉴로클),AI 격전지 중국에 '한국혁신관' 첫 깃발 (검색어: 뉴로클),https://news.google.com/rss/articles/CBMibEFVX3lxTE01Q1RhUnNJNWJOY3NlNUtlNTJMY29HVDBrNkJDZzNueDE1SlNxYVUyb295c2VoQ3ZRZk5WRW5pSnpHTHVGTmtDQ3pvWEV3QklodlRRTUJaQW9WV0w3OWhjajhFcUVJTllfYjFUcw?oc=5,재외동포신문,뉴로클,AI,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1341,competitor,7월 벡스코 전시엔? ② | “거친 현장 데이터를 자산으로” 무인화 인프라 총공세,2026-06-29,7월 벡스코 전시엔? ② | “거친 현장 데이터를 자산으로” 무인화 인프라 총공세 (검색어: 뉴로클),7월 벡스코 전시엔? ② | “거친 현장 데이터를 자산으로” 무인화 인프라 총공세 (검색어: 뉴로클),https://news.google.com/rss/articles/CBMiX0FVX3lxTE8tLTFvRzYxTXlzbkFSeFMyYktZUW1ycmtrbkhXZ0dfWkZaTnl5NkZ1cmxNYnJHQ3R3Y3JXVUZOR2NTV3RZWmN2YmxWaklpcWJKVzVaWjAySU80Nl9EQXhJ?oc=5,헬로티,뉴로클,데이터,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1342,competitor,"잼프, 맥 전용 온디바이스 AI 거버넌스 출시",2026-07-02,"잼프, 맥 전용 온디바이스 AI 거버넌스 출시 (검색어: 뉴로클)","잼프, 맥 전용 온디바이스 AI 거버넌스 출시 (검색어: 뉴로클)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE4zU044NGpnYlc5N2hGckYtc3lSYTdfZGFtbC1xTDU3bmJfLWtpa284OUhUa2hncTZ2bENoRzZNa3BQZWFib0E1UzBHMk1QLVpCUXpydmFmakw2N05qUFVr?oc=5,헬로티,뉴로클,AI,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1343,competitor,스마트제조기술기업협회 중원연합회 출범… 중원권 제조혁신 협력 본격화,2026-08-28,스마트제조기술기업협회 중원연합회 출범… 중원권 제조혁신 협력 본격화 (검색어: 뉴로클),스마트제조기술기업협회 중원연합회 출범… 중원권 제조혁신 협력 본격화 (검색어: 뉴로클),https://news.google.com/rss/articles/CBMiX0FVX3lxTE0tSFlXUHNqQ1NBbXN6OUg4clZtSVgxaFdwcm9mMzlXZ25UOGk5NG9oSGhwTG42blQ0aXAxa0Y2eV9TSHZXMGgwdFBrY3QyVW82cjY4UU9oYUpyTC03Y21v?oc=5,헬로티,뉴로클,,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1344,competitor,"씨이랩, 한국데이터센터에너지효율협회 가입…AI 데이터센터 사업 가속화",2026-07-21,"씨이랩, 한국데이터센터에너지효율협회 가입…AI 데이터센터 사업 가속화 (검색어: 뉴로클)","씨이랩, 한국데이터센터에너지효율협회 가입…AI 데이터센터 사업 가속화 (검색어: 뉴로클)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE52Vk92bHFFX3AwczZ0dnlKc3JNZHRkS0owY2pERFNNNWZBb2U5MDFSd29fMUZaZlFPNXZBNFRvY185TjdqcU1OM0V3VGJhdGYwdkltRkZiclphWXFnVVNJ?oc=5,헬로티,뉴로클,AI|데이터,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1345,competitor,"아이에스동서, 1,712세대 펜타힐즈W 1단지 조성",2026-06-29,"아이에스동서, 1,712세대 펜타힐즈W 1단지 조성 (검색어: 뉴로클)","아이에스동서, 1,712세대 펜타힐즈W 1단지 조성 (검색어: 뉴로클)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE4tQ3dZNDBpQ3ZOcjlKSDJ5NTlCYlpuZGxESFFjR0lyc3NMZ1B4cUJxV04zQWpPQWoyN29BYXpLUnczUDk2LXUtRDZFYVlRYTduUTdDVlZ4cUtST2tJUEpZ?oc=5,헬로티,뉴로클,,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1346,competitor,[헬로DX] 제조 현장 ‘데이터 장벽’ 깨부수기...변수에 대응하는 공정의 차세대 진화가 온다,2026-07-06,[헬로DX] 제조 현장 ‘데이터 장벽’ 깨부수기...변수에 대응하는 공정의 차세대 진화가 온다 (검색어: 뉴로클),[헬로DX] 제조 현장 ‘데이터 장벽’ 깨부수기...변수에 대응하는 공정의 차세대 진화가 온다 (검색어: 뉴로클),https://news.google.com/rss/articles/CBMiX0FVX3lxTE9zWWJQbVlSdlhNNXVjR3dkU3E0YmFDTEhfY25TSEZzc1l3YU5NR05QVG1vZXNxQ0RhWlJCWE9CZ2lZYW9kTUE5M2RVOHNBQ1NTOU82T1M1ZDFYNFFDTDI4?oc=5,헬로티,뉴로클,데이터,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1347,competitor,"코헤시티, APJ 성장 가속 위해 피터 한나 지역 총괄 신규 선임",2026-07-27,"코헤시티, APJ 성장 가속 위해 피터 한나 지역 총괄 신규 선임 (검색어: 뉴로클)","코헤시티, APJ 성장 가속 위해 피터 한나 지역 총괄 신규 선임 (검색어: 뉴로클)",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBiVkIwMXRNTWVLSFdqS1lWeGJUbGxITGppNExLU2RqcHZ3bUdjTEJGV3c1Z0RkWE1CdWw0YmxHTFRGei10dkc1bDd4aXhZSHllY2laNnZEa3ZkZXhyODlB?oc=5,헬로티,뉴로클,,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1348,competitor,"포티넷, 방화벽·SASE 융합한 포티게이트 1200G·포티SASE 아웃포스트 출시",2026-07-29,"포티넷, 방화벽·SASE 융합한 포티게이트 1200G·포티SASE 아웃포스트 출시 (검색어: 뉴로클)","포티넷, 방화벽·SASE 융합한 포티게이트 1200G·포티SASE 아웃포스트 출시 (검색어: 뉴로클)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE85SzBIVXJqbzN1TUs3Tkl4UG9ybGk1aWQ4c3dEZm4zdFpWbHQ2bm9rb0ZjZGVtV09fa3dTajU4NzNLdGtPOTZSZkNISVdRbWNUMUVSRjRGUlUybG9SbHRR?oc=5,헬로티,뉴로클,,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1349,competitor,"KIC중국, 상하이 WAIC서 한국 혁신관 운영…한중 AI협력 추진",2026-07-17,"KIC중국, 상하이 WAIC서 한국 혁신관 운영…한중 AI협력 추진 (검색어: 뉴로클)","KIC중국, 상하이 WAIC서 한국 혁신관 운영…한중 AI협력 추진 (검색어: 뉴로클)",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBBMGpnbmNmYzdXTGIwNU1LMG5Jb2VwM2tWNVNydDNNNmFrLTc2NXlHcnhmV0FnQlU0QmdkeF81MGVfdENockpPNVhuZWNJMXp2NTA0aDV1Y3RWQdIBWEFVX3lxTE5ibm1yTmxQOGJxX0FtcnlvT1lndFRWX2VIemdDLXJEb3phX041UXdQUTJfMmN3anhGcklWcG5KaFh2clFoZ1RZM205TUpReVdwak1rX1ZSXzI?oc=5,아주경제,뉴로클,AI,2026-09-19T15:45:09+09:00,false,false,live,rss,true
LV-1350,competitor,"세이지, 산업부 '산업AI 솔루션 실증·확산 지원' 참여",2026-07-28,"세이지, 산업부 '산업AI 솔루션 실증·확산 지원' 참여 (검색어: 세이지 AI 검사)","세이지, 산업부 '산업AI 솔루션 실증·확산 지원' 참여 (검색어: 세이지 AI 검사)",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1UalRFcmpEZi1oeGt6Nm5YeXBaMlN1WEtubFNPNFZZSDc2U1l1OGZwOVJCdjlZR2ZQVnliNFg0RnFLbllEaGFYbVJ2ZlAtempKQ2Z2VDJSSENZamFvUUQtTkNETUg3Zw?oc=5,디일렉,세이지,AI,2026-09-19T15:45:10+09:00,false,false,live,rss,true
